0.332,0.018971428571428573,"{0.3135726536231461, 0.15685507690248504}"
0.332,0.018444444444444444,"{0.3211195133596835, 0.1571417077449711}"
0.332,0.017945945945945948,"{0.32866999628953714, 0.15744583802664106}"
0.332,0.017473684210526315,"{0.336251972690563, 0.15767708978392}"
0.332,0.017025641025641025,"{0.34388606649240766, 0.15796464372198538}"
0.332,0.0166,"{0.35155346245050717, 0.15818668839065664}"
0.334,0.033400000000000006,"{0.2040134966512436, 0.1477391766377317}"
0.334,0.03180952380952381,"{0.21034066261723508, 0.14940934377581402}"
0.334,0.030363636363636367,"{0.21675365926029191, 0.15088018408867157}"
0.334,0.029043478260869567,"{0.22323874787491302, 0.152159373456004}"
0.334,0.027833333333333335,"{0.22980791749307755, 0.15328917340064885}"
0.334,0.02672,"{0.236442597236662, 0.154296591358096}"
0.334,0.025692307692307695,"{0.24314452284919505, 0.15517062221036146}"
0.334,0.02474074074074074,"{0.24993197015151272, 0.15596280346484537}"
0.334,0.023857142857142858,"{0.2567774261468975, 0.15667665814376747}"
0.334,0.02303448275862069,"{0.26367820770117467, 0.15729181088325994}"
0.334,0.022266666666666667,"{0.2706298431916006, 0.15787016319044192}"
0.334,0.021548387096774195,"{0.2776505927037188, 0.15836126053518595}"
0.334,0.020875,"{0.28469527398627226, 0.1588299726603632}"
0.334,0.020242424242424246,"{0.29178325697116997, 0.1592751908231044}"
0.334,0.019647058823529413,"{0.29894420008539935, 0.15962939923123742}"
0.334,0.019085714285714286,"{0.30613450525848307, 0.1599871527161349}"
0.334,0.018555555555555554,"{0.31336765181199766, 0.1602648296776229}"
0.334,0.018054054054054056,"{0.32060896259343263, 0.16057799016667162}"
0.334,0.01757894736842105,"{0.327916265572176, 0.16087089408285613}"
0.334,0.017128205128205128,"{0.33522438674107374, 0.16107482225154426}"
0.334,0.016700000000000003,"{0.3425563220384657, 0.16131297179333456}"
0.336,0.033600000000000005,"{0.2013098116145993, 0.1500819887586873}"
0.336,0.032,"{0.2072445995009347, 0.15183485599291957}"
0.336,0.03054545454545455,"{0.2132494582935506, 0.1533547952800024}"
0.336,0.029217391304347827,"{0.21934086856165466, 0.15468803135608336}"
0.336,0.028,"{0.2255048793019405, 0.15586597723958356}"
0.336,0.02688,"{0.23175907418510663, 0.15687154283595597}"
0.336,0.02584615384615385,"{0.23808489131993196, 0.1577831804297423}"
0.336,0.024888888888888887,"{0.24446840926851532, 0.15859677294162144}"
0.336,0.024,"{0.2509399084274867, 0.15929047340834865}"
0.336,0.02317241379310345,"{0.25746727605429615, 0.15992813319850072}"
0.336,0.0224,"{0.26407350593521994, 0.16049944857917217}"
0.336,0.02167741935483871,"{0.2707074781404164, 0.16098698846823176}"
0.336,0.021,"{0.2774024528004991, 0.16144424930242096}"
0.336,0.020363636363636365,"{0.28414614620555795, 0.16182008288129318}"
0.336,0.01976470588235294,"{0.29093981564602317, 0.16222084599078665}"
0.336,0.019200000000000002,"{0.297782690991998, 0.16256762827779195}"
0.336,0.018666666666666668,"{0.30465838577546533, 0.162823724470213}"
0.336,0.018162162162162165,"{0.31156164620985405, 0.1631298968665443}"
0.336,0.01768421052631579,"{0.3185215246173265, 0.16339287609259923}"
0.336,0.01723076923076923,"{0.3254899436432398, 0.16357290334116775}"
0.336,0.016800000000000002,"{0.33249831454051254, 0.1638142573778555}"
0.338,0.033800000000000004,"{0.19823511446531247, 0.15185494427006682}"
0.338,0.03219047619047619,"{0.20371409569723462, 0.15367221664616787}"
0.338,0.03072727272727273,"{0.2092679375643346, 0.1552459083283724}"
0.338,0.029391304347826087,"{0.2149125541768798, 0.1566063389251406}"
0.338,0.028166666666666666,"{0.220630056741712, 0.15779847796513755}"
0.338,0.02704,"{0.22644133855065116, 0.15884114023372667}"
0.338,0.026000000000000002,"{0.23232028196129828, 0.15973214454136656}"
0.338,0.025037037037037038,"{0.23827590107149427, 0.1605202230254561}"
0.338,0.024142857142857143,"{0.24431141671763526, 0.16121831447631418}"
0.338,0.023310344827586208,"{0.2504187420974935, 0.16180649411920062}"
0.338,0.022533333333333336,"{0.2565685960495067, 0.16236009094253517}"
0.338,0.021806451612903226,"{0.26279541436412385, 0.16284328187594493}"
0.338,0.021125,"{0.2690876498370684, 0.16325580243176005}"
0.338,0.020484848484848488,"{0.27541369462991394, 0.16360457363159228}"
0.338,0.019882352941176473,"{0.2818028086581937, 0.16395435826461655}"
0.338,0.019314285714285714,"{0.288251169795261, 0.16425418132140607}"
0.338,0.01877777777777778,"{0.2947229874235626, 0.16446797108626432}"
0.338,0.018270270270270273,"{0.3012382539810454, 0.16473221005968272}"
0.338,0.017789473684210525,"{0.30779743368848, 0.1649396980411814}"
0.338,0.017333333333333333,"{0.31438423288702017, 0.16516670372987133}"
0.338,0.016900000000000002,"{0.32101647958176616, 0.16526706387433332}"
0.34,0.034,"{0.19466788677189997, 0.15275288420205518}"
0.34,0.03238095238095238,"{0.199621888084821, 0.1546207991027327}"
0.34,0.030909090909090914,"{0.20464733552912653, 0.15622398485340358}"
0.34,0.029565217391304348,"{0.20977346130036761, 0.15758514305206078}"
0.34,0.028333333333333335,"{0.21495833728361408, 0.1587649560516332}"
0.34,0.027200000000000002,"{0.22023852651778564, 0.159779218999917}"
0.34,0.026153846153846156,"{0.2255968476672855, 0.1606470718099322}"
0.34,0.025185185185185185,"{0.23104403771448093, 0.1614028669905281}"
0.34,0.024285714285714285,"{0.23656599821876803, 0.16201478688204535}"
0.34,0.023448275862068966,"{0.24215868966815307, 0.16254906169754926}"
0.34,0.02266666666666667,"{0.24781712170432701, 0.16300456859516738}"
0.34,0.021935483870967745,"{0.2535408071619994, 0.16341569707126358}"
0.34,0.02125,"{0.25933943092345424, 0.16371661753864294}"
0.34,0.020606060606060607,"{0.2651836465049599, 0.16398378767501137}"
0.34,0.02,"{0.27108533166761506, 0.16422307440515466}"
0.34,0.01942857142857143,"{0.277049909686115, 0.1644062798864272}"
0.34,0.01888888888888889,"{0.28304336891399673, 0.16452216924562402}"
0.34,0.01837837837837838,"{0.28909155775440537, 0.1646663010509385}"
0.34,0.017894736842105262,"{0.2951752154645694, 0.16476178669603359}"
0.34,0.017435897435897435,"{0.30130851718860924, 0.16486019202934796}"
0.34,0.017,"{0.3074814869777362, 0.164835721981932}"
0.342,0.0342,"{0.1903744841868533, 0.1522197745248806}"
0.342,0.03257142857142857,"{0.19470288280702255, 0.15410139173434484}"
0.342,0.031090909090909093,"{0.19910113413075403, 0.15569766611664024}"
0.342,0.02973913043478261,"{0.20356018423888153, 0.15703222114176596}"
0.342,0.0285,"{0.20812109388802086, 0.15815002241685053}"
0.342,0.027360000000000002,"{0.21274225975808211, 0.15905122108301573}"
0.342,0.02630769230769231,"{0.21745895366539966, 0.15979174344910835}"
0.342,0.025333333333333333,"{0.22224412342052235, 0.16039055519562262}"
0.342,0.024428571428571428,"{0.22711504817402303, 0.16085749443008293}"
0.342,0.023586206896551727,"{0.23205947281588457, 0.1612305507435576}"
0.342,0.0228,"{0.23707631989553654, 0.1614643722146601}"
0.342,0.02206451612903226,"{0.24215442202411017, 0.16161876444507417}"
0.342,0.021375,"{0.24729774706809207, 0.16172213682563985}"
0.342,0.02072727272727273,"{0.2525063718402819, 0.16175371293558555}"
0.342,0.020117647058823532,"{0.25775345983298503, 0.16173032979849766}"
0.342,0.019542857142857143,"{0.2630657210985063, 0.1616210910421607}"
0.342,0.019,"{0.26842356628518127, 0.16146198761298147}"
0.342,0.01848648648648649,"{0.2738329174510207, 0.16129610644817316}"
0.342,0.018000000000000002,"{0.2792693970319099, 0.16107931779600157}"
0.342,0.017538461538461537,"{0.28476973147185464, 0.16084727453060235}"
0.342,0.0171,"{0.2902572418837403, 0.16058013085575182}"
0.34400000000000003,0.03440000000000001,"{0.18480045210813328, 0.14905045502665717}"
0.34400000000000003,0.03276190476190476,"{0.18833293941420917, 0.15085551008656606}"
0.34400000000000003,0.03127272727272728,"{0.19189159953818324, 0.15232967125760857}"
0.34400000000000003,0.029913043478260872,"{0.1955034067740063, 0.1535111522363266}"
0.34400000000000003,0.028666666666666667,"{0.19917738876869434, 0.15442016647030535}"
0.34400000000000003,0.027520000000000003,"{0.20289508307634815, 0.1550727808609035}"
0.34400000000000003,0.026461538461538467,"{0.2066717486576543, 0.15552116552426656}"
0.34400000000000003,0.025481481481481483,"{0.21051692205022965, 0.15572570699946822}"
0.34400000000000003,0.02457142857142857,"{0.21443125010314962, 0.15577883967605682}"
0.34400000000000003,0.023724137931034485,"{0.21836820333968668, 0.15564440464230583}"
0.34400000000000003,0.022933333333333333,"{0.2223650488582288, 0.15536853784067425}"
0.34400000000000003,0.022193548387096775,"{0.22639650790555885, 0.15494138839246832}"
0.34400000000000003,0.021500000000000002,"{0.23044499150276282, 0.15436777478929925}"
0.34400000000000003,0.020848484848484852,"{0.2345423300827509, 0.15366163499560817}"
0.34400000000000003,0.02023529411764706,"{0.23863541225234386, 0.1527790106246789}"
0.34400000000000003,0.01965714285714286,"{0.2427240297963513, 0.15184448613724127}"
0.34400000000000003,0.01911111111111111,"{0.2468067417446622, 0.15073395155565628}"
0.34400000000000003,0.018594594594594598,"{0.25089419555372483, 0.14951004998056355}"
0.34400000000000003,0.01810526315789474,"{0.2549192599361876, 0.14813754880827404}"
0.34400000000000003,0.017641025641025643,"{0.2589290873619165, 0.146630809851754}"
0.34400000000000003,0.017200000000000003,"{0.2628518757151738, 0.1449793297291587}"
0.34600000000000003,0.034600000000000006,"{0.17595056849627183, 0.13966390726631275}"
0.34600000000000003,0.032952380952380955,"{0.17818714197629987, 0.14095554629624565}"
0.34600000000000003,0.03145454545454546,"{0.18035768840392868, 0.1418678406529289}"
0.34600000000000003,0.030086956521739133,"{0.18249287710429157, 0.1424271277613672}"
0.34600000000000003,0.028833333333333336,"{0.18455180647702216, 0.14259180074187583}"
0.34600000000000003,0.027680000000000003,"{0.18653377173434066, 0.14236953313919695}"
0.34600000000000003,0.02661538461538462,"{0.18841180455118056, 0.141755123730096}"
0.34600000000000003,0.02562962962962963,"{0.19012776794210218, 0.14070648642669129}"
0.34600000000000003,0.024714285714285716,"{0.19161203922402512, 0.13919772666252211}"
0.34600000000000003,0.023862068965517243,"{0.19282726232487535, 0.13719440024145838}"
0.34600000000000003,0.02306666666666667,"{0.19359625094427937, 0.13460723506254949}"
0.34600000000000003,0.02232258064516129,"{0.19379549083902928, 0.1313271692064605}"
0.34600000000000003,0.021625000000000002,"{0.1931057259390449, 0.1271379293736724}"
0.34600000000000003,0.02096969696969697,"{0.19099713492568704, 0.12179529336765886}"
0.34600000000000003,0.02035294117647059,"{0.18652427791944387, 0.11460305464970176}"
0.34600000000000003,0.019771428571428572,"{0.17663817802525938, 0.1038544692416252}"
0.34600000000000003,0.019222222222222224,"{0.14828022614123063, 0.08291953870017953}"
0.34600000000000003,0.018702702702702707,"{-0.20845928060991037, 0.5191479442522539}"
0.34600000000000003,0.018210526315789476,"{0.17507449103086484, -0.401389940050271}"
0.34600000000000003,0.017743589743589746,"{0.030800654727568298, 0.04692655909053733}"
0.34600000000000003,0.017300000000000003,"{0.2910907543019285, -0.02268536953803215}"
0.34800000000000003,0.034800000000000005,"{0.14259601385041995, 0.10011560368108925}"
0.34800000000000003,0.03314285714285714,"{0.13042388576912647, 0.09079816524214784}"
0.34800000000000003,0.03163636363636364,"{0.09897524121577385, 0.07243159439955409}"
0.34800000000000003,0.030260869565217393,"{-0.16057414217736357, 0.5310341575005636}"
0.34800000000000003,0.029,"{-0.08333581490173052, 0.5114526039750749}"
0.34800000000000003,0.027840000000000004,"{-0.07337108236308933, 0.3751207010317607}"
0.34800000000000003,0.026769230769230774,"{-0.33990783260396956, 0.3945480792811545}"
0.34800000000000003,0.025777777777777778,"{-0.29147718422319135, 0.13018411619313908}"
0.34800000000000003,0.02485714285714286,"{-0.3350928462881626, -0.0815720112666611}"
0.34800000000000003,0.024,"{-0.02803867935648279, -0.4326468642584058}"
0.34800000000000003,0.023200000000000002,"{0.12320278862612177, -0.5009947261671137}"
0.34800000000000003,0.02245161290322581,"{-0.11911536652796129, -0.04155078002881126}"
0.34800000000000003,0.021750000000000002,"{0.12458392208832816, -0.027443148521925798}"
0.34800000000000003,0.021090909090909094,"{0.0069337531747151035, -0.1141331122791814}"
0.34800000000000003,0.02047058823529412,"{0.02261874166108062, 0.02551242631499981}"
0.34800000000000003,0.019885714285714288,"{0.09352532375521747, -0.12003930302429211}"
0.34800000000000003,0.019333333333333334,"{0.17808152308748396, 0.06079384290938205}"
0.34800000000000003,0.018810810810810815,"{0.21829906427583914, -0.09156601908439777}"
0.34800000000000003,0.018315789473684212,"{0.2973843425570912, 0.10797020484189868}"
0.34800000000000003,0.01784615384615385,"{0.1958019171265763, 0.07703164107128627}"
0.34800000000000003,0.017400000000000002,"{0.16408374508383355, -0.0006529080446330784}"
0.35000000000000003,0.035,"{-0.395857498128565, 0.09730378289434762}"
0.35000000000000003,0.03333333333333333,"{-0.3930548250670472, 0.0018600575917051812}"
0.35000000000000003,0.03181818181818182,"{-0.3278151809741338, -0.1689151646369583}"
0.35000000000000003,0.030434782608695653,"{-0.04092466906323526, -0.2837435241319458}"
0.35000000000000003,0.029166666666666667,"{-0.04216205358232561, -0.4293840278722797}"
0.35000000000000003,0.028000000000000004,"{0.0602384342442944, -0.47181336448346256}"
0.35000000000000003,0.026923076923076928,"{0.2365795283610229, -0.12152373903420617}"
0.35000000000000003,0.02592592592592593,"{0.13391965479782392, -0.1193777489775003}"
0.35000000000000003,0.025,"{0.09228863465458462, -0.066228614182595}"
0.35000000000000003,0.024137931034482762,"{-0.0031441728971081865, -0.15479191716154628}"
0.35000000000000003,0.023333333333333334,"{0.018993481558122874, 0.03649318497028987}"
0.35000000000000003,0.022580645161290325,"{0.06664079125109118, -0.16175287497917315}"
0.35000000000000003,0.021875000000000002,"{0.20912967858812084, 0.0031055044821108433}"
0.35000000000000003,0.021212121212121213,"{0.1854468769321768, -0.005873792857917873}"
0.35000000000000003,0.02058823529411765,"{0.18399312291189385, -0.00939506682865906}"
0.35000000000000003,0.02,"{0.11487998102347736, 0.10915533990627524}"
0.35000000000000003,0.019444444444444445,"{0.0751012732540026, -0.095344127533562}"
0.35000000000000003,0.018918918918918923,"{0.12679260352463936, -0.05167939058509389}"
0.35000000000000003,0.01842105263157895,"{0.13688221416191138, 0.0311311464185051}"
0.35000000000000003,0.01794871794871795,"{0.22626513600931794, -0.04992842661095008}"
0.35000000000000003,0.0175,"{0.27352358126203796, 0.10252422542131233}"
0.35200000000000004,0.0352,"{-0.18973760814254123, -0.3308040651267374}"
0.35200000000000004,0.033523809523809525,"{0.10060857235774885, -0.3729412842881633}"
0.35200000000000004,0.032,"{0.04254669621692606, -0.4674513489925172}"
0.35200000000000004,0.030608695652173914,"{0.13291894868069176, -0.16685382904607074}"
0.35200000000000004,0.029333333333333336,"{0.041613265728592266, -0.1735171229455629}"
0.35200000000000004,0.028160000000000004,"{-0.043132345008383484, 0.04575649249722448}"
0.35200000000000004,0.027076923076923082,"{-0.1309138138738332, -0.1519664964095114}"
0.35200000000000004,0.026074074074074076,"{-0.023303350427100068, -0.08286413721508983}"
0.35200000000000004,0.025142857142857144,"{-0.0630973010283721, -0.11138220871202707}"
0.35200000000000004,0.02427586206896552,"{-0.008442790563186631, -0.1514773271442215}"
0.35200000000000004,0.02346666666666667,"{0.011641937978548298, -0.028198056068829008}"
0.35200000000000004,0.02270967741935484,"{0.03738239163618832, -0.18942810706264146}"
0.35200000000000004,0.022000000000000002,"{0.163739449793426, -0.06807077258585334}"
0.35200000000000004,0.021333333333333336,"{0.1836929517066073, 0.0024195157705198204}"
0.35200000000000004,0.020705882352941178,"{0.17572615920369322, -0.04871892481250128}"
0.35200000000000004,0.020114285714285716,"{0.1362105857585917, 0.04272042435046925}"
0.35200000000000004,0.019555555555555555,"{0.09011329950024152, -0.07754771392421511}"
0.35200000000000004,0.01902702702702703,"{0.12533729558851078, -0.1334111702143122}"
0.35200000000000004,0.018526315789473686,"{0.15117283975475096, -0.006121699962661378}"
0.35200000000000004,0.018051282051282053,"{0.18285409482634837, -0.05605819573871552}"
0.35200000000000004,0.0176,"{0.22267665699623956, 0.0020703382675539097}"
0.35400000000000004,0.03540000000000001,"{0.039287759013149806, -0.4735316546587361}"
0.35400000000000004,0.03371428571428572,"{0.2254760848497283, -0.17819486453847364}"
0.35400000000000004,0.032181818181818186,"{0.036384379698799325, -0.14540271044089076}"
0.35400000000000004,0.030782608695652178,"{0.04442707018718994, -0.15882831868111358}"
0.35400000000000004,0.029500000000000002,"{-0.14234903993113054, -0.20378874731359245}"
0.35400000000000004,0.028320000000000005,"{-0.002899788242494326, -0.08766213467164481}"
0.35400000000000004,0.027230769230769235,"{-0.01986287697173875, -0.08800043776690006}"
0.35400000000000004,0.026222222222222223,"{-0.02958534826865451, -0.21747912396184194}"
0.35400000000000004,0.025285714285714286,"{0.028324223922125462, -0.12364877722788042}"
0.35400000000000004,0.024413793103448277,"{0.01562467596347074, -0.2507763631082063}"
0.35400000000000004,0.023600000000000003,"{0.06870248231160718, -0.17085270906454794}"
0.35400000000000004,0.022838709677419355,"{0.05179922557054869, -0.09311998685090266}"
0.35400000000000004,0.022125000000000002,"{0.13200839528798225, -0.17732256529846444}"
0.35400000000000004,0.02145454545454546,"{0.20527321953351738, -0.025030150465629047}"
0.35400000000000004,0.02082352941176471,"{0.15807474602278845, -0.01041583980648678}"
0.35400000000000004,0.02022857142857143,"{0.10602291317497123, -0.15402424356990335}"
0.35400000000000004,0.01966666666666667,"{0.1347692614109071, -0.12465643099554233}"
0.35400000000000004,0.019135135135135137,"{0.13552765458056668, -0.19889670680467708}"
0.35400000000000004,0.018631578947368423,"{0.15364649307904515, -0.1954114420662316}"
0.35400000000000004,0.018153846153846156,"{0.1426457143128926, -0.08021091735146703}"
0.35400000000000004,0.017700000000000004,"{0.13834892728092638, -0.14209435556866779}"
0.35600000000000004,0.03560000000000001,"{-0.10375365611227023, -0.12813412610307515}"
0.35600000000000004,0.03390476190476191,"{-0.11881444209198119, -0.12007405286313366}"
0.35600000000000004,0.032363636363636365,"{-0.10375707089664134, -0.1354062326196473}"
0.35600000000000004,0.030956521739130438,"{0.005424646046246174, -0.24188165088801541}"
0.35600000000000004,0.029666666666666668,"{0.06553795936566886, -0.17331951315057945}"
0.35600000000000004,0.028480000000000005,"{-0.028041272966697117, -0.30147961405354545}"
0.35600000000000004,0.02738461538461539,"{0.007968921030624932, -0.18280342533256977}"
0.35600000000000004,0.02637037037037037,"{-0.014573223033510474, -0.1759503438234697}"
0.35600000000000004,0.02542857142857143,"{0.0670042431593882, -0.304711582164823}"
0.35600000000000004,0.024551724137931035,"{0.15660604291973368, -0.1812801808302632}"
0.35600000000000004,0.023733333333333335,"{0.133266677875353, -0.27639598314942543}"
0.35600000000000004,0.022967741935483874,"{0.11035209146466486, -0.26789108559739483}"
0.35600000000000004,0.022250000000000002,"{0.07642719429557088, -0.16991403260637158}"
0.35600000000000004,0.021575757575757578,"{0.08817580863669248, -0.3007244458533651}"
0.35600000000000004,0.020941176470588237,"{0.1723560254823181, -0.2581699481074559}"
0.35600000000000004,0.020342857142857145,"{0.2167683532880341, -0.24829945811379514}"
0.35600000000000004,0.01977777777777778,"{0.1558133884576569, -0.09905356792734106}"
0.35600000000000004,0.019243243243243245,"{-0.15154605484960298, 0.15081782134948324}"
0.35600000000000004,0.01873684210526316,"{0.2908182463926485, 0.09168282051887534}"
0.35600000000000004,0.01825641025641026,"{0.24126376271667158, -0.15350207452799722}"
0.35600000000000004,0.017800000000000003,"{0.43261715277107626, -0.13237935320016223}"
0.35800000000000004,0.035800000000000005,"{-0.0070559330960030114, -0.05195409686258986}"
0.35800000000000004,0.034095238095238095,"{0.03411677864921095, -0.1258341529049533}"
0.35800000000000004,0.03254545454545455,"{0.007858593474012724, -0.09624390872940804}"
0.35800000000000004,0.0311304347826087,"{-0.0694888433069996, -0.13957798637706573}"
0.35800000000000004,0.029833333333333337,"{0.09500440928664575, -0.23917208915819574}"
0.35800000000000004,0.028640000000000002,"{0.2044181528286943, -0.14595324115809416}"
0.35800000000000004,0.027538461538461543,"{0.15095906596929387, -0.26415662081808444}"
0.35800000000000004,0.02651851851851852,"{0.07571137213709815, -0.3195566832872513}"
0.35800000000000004,0.02557142857142857,"{0.05292138343944509, -0.19579406425606205}"
0.35800000000000004,0.024689655172413796,"{0.06077216943704506, -0.39813804432771344}"
0.35800000000000004,0.023866666666666668,"{0.22304034092182046, -0.4222178443928131}"
0.35800000000000004,0.02309677419354839,"{0.367225662219317, -0.08940099951422537}"
0.35800000000000004,0.022375000000000003,"{0.2453072902759717, -0.2998766398952423}"
0.35800000000000004,0.0216969696969697,"{0.1865565600338427, -0.07942606769136716}"
0.35800000000000004,0.021058823529411765,"{0.3170116012980055, -0.2163300825320297}"
0.35800000000000004,0.020457142857142858,"{0.005353757990135815, -0.31330800765606315}"
0.35800000000000004,0.01988888888888889,"{-0.07251033054122652, -0.2818330721209755}"
0.35800000000000004,0.019351351351351354,"{0.1232405918611502, -0.49751842324657275}"
0.35800000000000004,0.018842105263157896,"{0.1950141370529458, -0.4611283582796782}"
0.35800000000000004,0.01835897435897436,"{0.3282027806940943, -0.4161795161218093}"
0.35800000000000004,0.017900000000000003,"{-0.21028458709645617, -0.29220939589795225}"
0.36,0.036,"{0.06464857576097338, -0.2714637862005838}"
0.36,0.03428571428571428,"{-0.07500884311893372, -0.21013917313567645}"
0.36,0.03272727272727273,"{0.010015301079232411, -0.030898339213501526}"
0.36,0.03130434782608695,"{-0.0447501126281349, -0.372870394418437}"
0.36,0.03,"{0.18519828326301505, -0.32359394637020705}"
0.36,0.0288,"{0.1470260140245206, -0.40153592165230223}"
0.36,0.027692307692307693,"{0.09221366266469475, -0.31979488372191434}"
0.36,0.026666666666666665,"{0.23406394551226012, -0.30936861519488207}"
0.36,0.02571428571428571,"{0.0903513946617785, -0.29163516908334775}"
0.36,0.02482758620689655,"{0.07310837811206762, -0.2667982930747112}"
0.36,0.024,"{0.1755165090145192, -0.22581550373198264}"
0.36,0.0232258064516129,"{0.1113390899962581, -0.45681412881079}"
0.36,0.0225,"{0.17972354227339252, -0.29637607924598375}"
0.36,0.021818181818181816,"{0.3007306552247867, -0.3956770376815533}"
0.36,0.021176470588235293,"{0.07483809273687819, -0.5078276191026329}"
0.36,0.02057142857142857,"{0.09740179889576475, -0.41594611723691033}"
0.36,0.019999999999999997,"{-0.12745469139540272, -0.5573419446288265}"
0.36,0.01945945945945946,"{-0.00003170319774491598, -0.4321404122510396}"
0.36,0.01894736842105263,"{0.06902150132866071, -0.3795263666859779}"
0.36,0.01846153846153846,"{0.002130079160374675, -0.21200967410797175}"
0.36,0.018,"{-0.09817304546218678, -0.2653749914539523}"
0.362,0.0362,"{0.0536776888235364, -0.12428857654823369}"
0.362,0.03447619047619047,"{0.20955551306149078, -0.09144640086182035}"
0.362,0.03290909090909091,"{0.0979525240529833, -0.32294117155500207}"
0.362,0.03147826086956521,"{0.023482655098729648, -0.29050783051297}"
0.362,0.030166666666666665,"{-0.01161318799691799, -0.2654975067717458}"
0.362,0.02896,"{0.16606029099802408, -0.5733778392785989}"
0.362,0.027846153846153847,"{0.05558553136904522, -0.12869903643169792}"
0.362,0.026814814814814812,"{-0.09451406352600163, -0.26107444946463293}"
0.362,0.025857142857142856,"{0.15475179745859827, -0.4351336454853016}"
0.362,0.02496551724137931,"{-0.12284486657194496, -0.05629155060599691}"
0.362,0.024133333333333333,"{-0.09602334499946659, -0.5921976024572309}"
0.362,0.023354838709677417,"{0.04246279815882823, -0.48582735588561166}"
0.362,0.022625,"{-0.010166568744213905, -0.41010650938489146}"
0.362,0.02193939393939394,"{0.24308722952069042, -0.43169205082306583}"
0.362,0.02129411764705882,"{0.11475589594542748, -0.309082578429768}"
0.362,0.020685714285714283,"{0.1292318907604473, -0.03549788441505943}"
0.362,0.02011111111111111,"{0.05106772404797106, -0.5688647967163764}"
0.362,0.019567567567567567,"{0.4049070705299935, -0.34812724429923153}"
0.362,0.019052631578947366,"{-0.006081162372902168, -0.6696125348605709}"
0.362,0.018564102564102562,"{0.2294668709013536, -0.2783431133332404}"
0.362,0.0181,"{-0.07906026980321323, -0.525095975062376}"
0.364,0.0364,"{0.2045592338817137, -0.1916403113528541}"
0.364,0.034666666666666665,"{0.11132205400445687, -0.43336902624926327}"
0.364,0.03309090909090909,"{0.015686413493909195, -0.37170898393595414}"
0.364,0.03165217391304348,"{0.19193354340918287, -0.2572073917513898}"
0.364,0.03033333333333333,"{-0.00014353136905116345, -0.340724924431894}"
0.364,0.02912,"{-0.1617695474801444, -0.15985639342171581}"
0.364,0.028,"{-0.03851493904973829, -0.333763783435719}"
0.364,0.02696296296296296,"{-0.132782981218508, -0.44596116623585763}"
0.364,0.026,"{0.13471679033143488, -0.37020731642986526}"
0.364,0.025103448275862066,"{0.267464361301612, -0.596347159448598}"
0.364,0.024266666666666666,"{0.009451296642625135, -0.5913709724831742}"
0.364,0.023483870967741936,"{0.36124082338961766, -0.45839954332089966}"
0.364,0.02275,"{0.10500291191341547, -0.4157872096571915}"
0.364,0.022060606060606062,"{0.3591436617488238, -0.004754874116918925}"
