   1.2711839968690289e-02	   8.0515900189843734e+01	   3.2973327604715039e+00	   3.3924470038201660e-01	   1.5728021960332659e+00	   2.8677201357304933e+00	
   1.2948648711459048e-02	   7.9073603622431364e+01	   3.2877257575475816e+00	   3.3699961960747415e-01	   1.5723962030860885e+00	   2.8585514643527579e+00	
   1.3189868961986699e-02	   7.7657619324110186e+01	   3.2781224067493522e+00	   3.3475757103229559e-01	   1.5719853623466264e+00	   2.8493923693478576e+00	
   1.3435582902208256e-02	   7.6267466130908986e+01	   3.2685227618334580e+00	   3.3251859316666976e-01	   1.5715696304755156e+00	   2.8402429749753413e+00	
   1.3685874245025185e-02	   7.4902671674386198e+01	   3.2589268772906146e+00	   3.3028272491897714e-01	   1.5711489640942713e+00	   2.8311034068594236e+00	
   1.3940828262825779e-02	   7.3562772231616208e+01	   3.2493348083542943e+00	   3.2805000559788094e-01	   1.5707233197822483e+00	   2.8219737919983534e+00	
   1.4200531816536825e-02	   7.2247312555162949e+01	   3.2397466110094548e+00	   3.2582047491423766e-01	   1.5702926540929818e+00	   2.8128542587739180e+00	
   1.4465073385216465e-02	   7.0955845728126803e+01	   3.2301623420013432e+00	   3.2359417298295556e-01	   1.5698569235689708e+00	   2.8037449369608360e+00	
   1.4734543096198351e-02	   6.9687933007844464e+01	   3.2205820588443745e+00	   3.2137114032493447e-01	   1.5694160847405634e+00	   2.7946459577359621e+00	
   1.5009032755797357e-02	   6.8443143671616468e+01	   3.2110058198310067e+00	   3.1915141786869466e-01	   1.5689700941510376e+00	   2.7855574536875909e+00	
   1.5288635880587303e-02	   6.7221054878930431e+01	   3.2014336840408300e+00	   3.1693504695225727e-01	   1.5685189083530231e+00	   2.7764795588245268e+00	
   1.5573447729261343e-02	   6.6021251523301089e+01	   3.1918657113495383e+00	   3.1472206932472985e-01	   1.5680624839358741e+00	   2.7674124085851166e+00	
   1.5863565335085903e-02	   6.4843326085662113e+01	   3.1823019624381059e+00	   3.1251252714796146e-01	   1.5676007775227851e+00	   2.7583561398462106e+00	
   1.6159087538959182e-02	   6.3686878506693631e+01	   3.1727424988019632e+00	   3.1030646299804915e-01	   1.5671337457900274e+00	   2.7493108909319965e+00	
   1.6460115023085507e-02	   6.2551516038140718e+01	   3.1631873827602655e+00	   3.0810391986688446e-01	   1.5666613454849918e+00	   2.7402768016227443e+00	
   1.6766750345277002e-02	   6.1436853119494600e+01	   3.1536366774651632e+00	   3.0590494116351075e-01	   1.5661835334243221e+00	   2.7312540131634093e+00	
   1.7079097973894276e-02	   6.0342511242582262e+01	   3.1440904469112381e+00	   3.0370957071552396e-01	   1.5657002665250717e+00	   2.7222426682721639e+00	
   1.7397264323438015e-02	   5.9268118817253004e+01	   3.1345487559448695e+00	   3.0151785277030507e-01	   1.5652115018012414e+00	   2.7132429111487886e+00	
   1.7721357790803593e-02	   5.8213311056251655e+01	   3.1250116702737900e+00	   2.9932983199628060e-01	   1.5647171963857311e+00	   2.7042548874828989e+00	
   1.8051488792211093e-02	   5.7177729838143144e+01	   3.1154792564765983e+00	   2.9714555348397020e-01	   1.5642173075505534e+00	   2.6952787444621538e+00	
   1.8387769800823277e-02	   5.6161023597820794e+01	   3.1059515820124002e+00	   2.9496506274714956e-01	   1.5637117927074569e+00	   2.6863146307801573e+00	
   1.8730315385064374e-02	   5.5162847194451736e+01	   3.0964287152304109e+00	   2.9278840572369863e-01	   1.5632006094302058e+00	   2.6773626966443826e+00	
   1.9079242247652659e-02	   5.4182861805932731e+01	   3.0869107253797563e+00	   2.9061562877656999e-01	   1.5626837154760995e+00	   2.6684230937838476e+00	
   1.9434669265360211e-02	   5.3220734801618192e+01	   3.0773976826191896e+00	   2.8844677869455149e-01	   1.5621610687850405e+00	   2.6594959754566312e+00	
   1.9796717529513334e-02	   5.2276139639082572e+01	   3.0678896580269326e+00	   2.8628190269297143e-01	   1.5616326275156558e+00	   2.6505814964573102e+00	
   2.0165510387247475e-02	   5.1348755749128514e+01	   3.0583867236105355e+00	   2.8412104841433833e-01	   1.5610983500422633e+00	   2.6416798131241279e+00	
   2.0541173483530642e-02	   5.0438268420916756e+01	   3.0488889523168274e+00	   2.8196426392883084e-01	   1.5605581949806138e+00	   2.6327910833460852e+00	
   2.0923834803969768e-02	   4.9544368706580926e+01	   3.0393964180418678e+00	   2.7981159773473840e-01	   1.5600121212122577e+00	   2.6239154665697311e+00	
   2.1313624718414376e-02	   4.8666753302660631e+01	   3.0299091956409629e+00	   2.7766309875879414e-01	   1.5594600878851521e+00	   2.6150531238058803e+00	
   2.1710676025372647e-02	   4.7805124459983176e+01	   3.0204273609387475e+00	   2.7551881635636094e-01	   1.5589020544403978e+00	   2.6062042176360913e+00	
   2.2115123997254887e-02	   4.6959189869064105e+01	   3.0109509907392615e+00	   2.7337880031158729e-01	   1.5583379806381359e+00	   2.5973689122188888e+00	
   2.2527106426459803e-02	   4.6128662573615124e+01	   3.0014801628360961e+00	   2.7124310083735775e-01	   1.5577678265585735e+00	   2.5885473732958855e+00	
   2.2946763672319362e-02	   4.5313260859713779e+01	   2.9920149560226150e+00	   2.6911176857522873e-01	   1.5571915526302529e+00	   2.5797397681975842e+00	
   2.3374238708918148e-02	   4.4512708172868010e+01	   2.9825554501021143e+00	   2.6698485459517440e-01	   1.5566091196573479e+00	   2.5709462658490185e+00	
   2.3809677173803584e-02	   4.3726733010726591e+01	   2.9731017258981352e+00	   2.6486241039525948e-01	   1.5560204888211775e+00	   2.5621670367751235e+00	
   2.4253227417603530e-02	   4.2955068843680493e+01	   2.9636538652647122e+00	   2.6274448790115351e-01	   1.5554256217097933e+00	   2.5534022531059093e+00	
   2.4705040554568253e-02	   4.2197454010886865e+01	   2.9542119510967022e+00	   2.6063113946555611e-01	   1.5548244803471634e+00	   2.5446520885813158e+00	
   2.5165270514053917e-02	   4.1453631644366837e+01	   2.9447760673401389e+00	   2.5852241786745217e-01	   1.5542170271946403e+00	   2.5359167185559186e+00	
   2.5634074092965149e-02	   4.0723349568128882e+01	   2.9353462990025916e+00	   2.5641837631129472e-01	   1.5536032251821992e+00	   2.5271963200032292e+00	
   2.6111611009174595e-02	   4.0006360225742689e+01	   2.9259227321635701e+00	   2.5431906842598251e-01	   1.5529830377397742e+00	   2.5184910715198758e+00	
   2.6598043955937584e-02	   3.9302420583937540e+01	   2.9165054539849207e+00	   2.5222454826372687e-01	   1.5523564287980014e+00	   2.5098011533293829e+00	
   2.7093538657320518e-02	   3.8611292055631345e+01	   2.9070945527212970e+00	   2.5013487029882453e-01	   1.5517233628252536e+00	   2.5011267472857064e+00	
   2.7598263924661803e-02	   3.7932740422264267e+01	   2.8976901177305621e+00	   2.4805008942620052e-01	   1.5510838048433571e+00	   2.4924680368764802e+00	
   2.8112391714084643e-02	   3.7266535743965584e+01	   2.8882922394842896e+00	   2.4597026095984226e-01	   1.5504377204627751e+00	   2.4838252072259599e+00	
   2.8636097185081158e-02	   3.6612452293004161e+01	   2.8789010095781897e+00	   2.4389544063110527e-01	   1.5497850758869025e+00	   2.4751984450975786e+00	
   2.9169558760187959e-02	   3.5970268464843812e+01	   2.8695165207426414e+00	   2.4182568458682166e-01	   1.5491258379460218e+00	   2.4665879388962968e+00	
   2.9712958185773342e-02	   3.5339766714943067e+01	   2.8601388668531156e+00	   2.3976104938724785e-01	   1.5484599741314671e+00	   2.4579938786704902e+00	
   3.0266480593956920e-02	   3.4720733472021237e+01	   2.8507681429406913e+00	   2.3770159200390012e-01	   1.5477874525988800e+00	   2.4494164561135965e+00	
   3.0830314565682769e-02	   3.4112959078245268e+01	   2.8414044452025178e+00	   2.3564736981715001e-01	   1.5471082422043818e+00	   2.4408558645653198e+00	
   3.1404652194967519e-02	   3.3516237706074328e+01	   2.8320478710122732e+00	   2.3359844061369903e-01	   1.5464223125415977e+00	   2.4323122990125410e+00	
   3.1989689154345378e-02	   3.2930367293789743e+01	   2.8226985189306402e+00	   2.3155486258384778e-01	   1.5457296339428372e+00	   2.4237859560898212e+00	
   3.2585624761532261e-02	   3.2355149480369946e+01	   2.8133564887157356e+00	   2.2951669431862642e-01	   1.5450301775224102e+00	   2.4152770340794820e+00	
   3.3192662047331900e-02	   3.1790389527710548e+01	   2.8040218813335369e+00	   2.2748399480667889e-01	   1.5443239151950163e+00	   2.4067857329113735e+00	
   3.3811007824806852e-02	   3.1235896266416411e+01	   2.7946947989682864e+00	   2.2545682343100770e-01	   1.5436108197177287e+00	   2.3983122541621635e+00	
   3.4440872759738235e-02	   3.0691482018037881e+01	   2.7853753450328553e+00	   2.2343523996552800e-01	   1.5428908646934636e+00	   2.3898568010542172e+00	
   3.5082471442397921e-02	   3.0156962544283026e+01	   2.7760636241791130e+00	   2.2141930457138514e-01	   1.5421640246153756e+00	   2.3814195784541035e+00	
   3.5736022460657886e-02	   2.9632156972211334e+01	   2.7667597423081984e+00	   2.1940907779311311e-01	   1.5414302748867950e+00	   2.3730007928705676e+00	
   3.6401748474461412e-02	   2.9116887738395114e+01	   2.7574638065808279e+00	   2.1740462055458018e-01	   1.5406895918646846e+00	   2.3646006524521472e+00	
   3.7079876291681725e-02	   2.8610980532431217e+01	   2.7481759254274891e+00	   2.1540599415469344e-01	   1.5399419528648020e+00	   2.3562193669842539e+00	
   3.7770636945393683e-02	   2.8114264228246526e+01	   2.7388962085586335e+00	   2.1341326026294344e-01	   1.5391873362073294e+00	   2.3478571478858119e+00	
   3.8474265772585059e-02	   2.7626570831015201e+01	   2.7296247669747897e+00	   2.1142648091471083e-01	   1.5384257212383401e+00	   2.3395142082053875e+00	
   3.9191002494334062e-02	   2.7147735423600608e+01	   2.7203617129766426e+00	   2.0944571850630675e-01	   1.5376570883748713e+00	   2.3311907626168780e+00	
   3.9921091297480532e-02	   2.6677596100402798e+01	   2.7111071601749939e+00	   2.0747103578987616e-01	   1.5368814191111317e+00	   2.3228870274145774e+00	
   4.0664780917818583e-02	   2.6215993924241022e+01	   2.7018612235007304e+00	   2.0550249586799857e-01	   1.5360986960657943e+00	   2.3146032205078337e+00	
   4.1422324724838956e-02	   2.5762772861048475e+01	   2.6926240192146587e+00	   2.0354016218808735e-01	   1.5353089030046136e+00	   2.3063395614150957e+00	
   4.2193980808050265e-02	   2.5317779732050276e+01	   2.6833956649172670e+00	   2.0158409853654749e-01	   1.5345120248874460e+00	   2.2980962712574180e+00	
   4.2980012064907966e-02	   2.4880864165497087e+01	   2.6741762795584378e+00	   1.9963436903267762e-01	   1.5337080478747640e+00	   2.2898735727514459e+00	
   4.3780686290381690e-02	   2.4451878536460640e+01	   2.6649659834470070e+00	   1.9769103812235464e-01	   1.5328969593769450e+00	   2.2816716902017582e+00	
   4.4596276268190932e-02	   2.4030677921523719e+01	   2.6557648982602871e+00	   1.9575417057142794e-01	   1.5320787480776517e+00	   2.2734908494926782e+00	
   4.5427059863740453e-02	   2.3617120053137516e+01	   2.6465731470534304e+00	   1.9382383145890142e-01	   1.5312534039832810e+00	   2.2653312780794028e+00	
   4.6273320118786911e-02	   2.3211065261132223e+01	   2.6373908542687277e+00	   1.9190008616980225e-01	   1.5304209184287390e+00	   2.2571932049786434e+00	
   4.7135345347869097e-02	   2.2812376437409103e+01	   2.6282181457447482e+00	   1.8998300038785140e-01	   1.5295812841291587e+00	   2.2490768607584606e+00	
   4.8013429236534524e-02	   2.2420918977696108e+01	   2.6190551487253808e+00	   1.8807264008780838e-01	   1.5287344952036195e+00	   2.2409824775276062e+00	
   4.8907870941395926e-02	   2.2036560741177997e+01	   2.6099019918687443e+00	   1.8616907152756726e-01	   1.5278805472275749e+00	   2.2329102889241139e+00	
   4.9818975192051626e-02	   2.1659172009789245e+01	   2.6007588052559236e+00	   1.8427236123998311e-01	   1.5270194372364816e+00	   2.2248605301032298e+00	
   5.0747052394904686e-02	   2.1288625434316344e+01	   2.5916257203996103e+00	   1.8238257602439836e-01	   1.5261511637807603e+00	   2.2168334377246679e+00	
   5.1692418738916016e-02	   2.0924795996335227e+01	   2.5825028702525548e+00	   1.8049978293788965e-01	   1.5252757269490065e+00	   2.2088292499391495e+00	
   5.2655396303327578e-02	   2.0567560969913902e+01	   2.5733903892158576e+00	   1.7862404928624728e-01	   1.5243931284242445e+00	   2.2008482063741988e+00	
   5.3636313167392397e-02	   2.0216799870196837e+01	   2.5642884131471120e+00	   1.7675544261460213e-01	   1.5235033714837711e+00	   2.1928905481192338e+00	
   5.4635503522148757e-02	   1.9872394417602866e+01	   2.5551970793683463e+00	   1.7489403069783013e-01	   1.5226064610580134e+00	   2.1849565177098755e+00	
   5.5653307784276462e-02	   1.9534228501870558e+01	   2.5461165266737953e+00	   1.7303988153058283e-01	   1.5217024037588425e+00	   2.1770463591114928e+00	
   5.6690072712074338e-02	   1.9202188132848342e+01	   2.5370468953374643e+00	   1.7119306331706641e-01	   1.5207912079092563e+00	   2.1691603177019596e+00	
   5.7746151523598202e-02	   1.8876161408405892e+01	   2.5279883271205099e+00	   1.6935364446046261e-01	   1.5198728835998940e+00	   2.1612986402536123e+00	
   5.8821904016999556e-02	   1.8556038473282815e+01	   2.5189409652783810e+00	   1.6752169355207533e-01	   1.5189474426901952e+00	   2.1534615749143819e+00	
   5.9917696693106190e-02	   1.8241711486782314e+01	   2.5099049545677676e+00	   1.6569727936011708e-01	   1.5180148988672575e+00	   2.1456493711880773e+00	
   6.1033902880286213e-02	   1.7933074577941856e+01	   2.5008804412532970e+00	   1.6388047081822313e-01	   1.5170752676747552e+00	   2.1378622799138194e+00	
   6.2170902861638268e-02	   1.7630023813838626e+01	   2.4918675731140065e+00	   1.6207133701355675e-01	   1.5161285665427842e+00	   2.1301005532446284e+00	
   6.3329084004551145e-02	   1.7332457168007444e+01	   2.4828664994495537e+00	   1.6026994717469112e-01	   1.5151748148450539e+00	   2.1223644446250520e+00	
   6.4508840892676930e-02	   1.7040274477268298e+01	   2.4738773710861781e+00	   1.5847637065904854e-01	   1.5142140338994661e+00	   2.1146542087679583e+00	
   6.5710575460362713e-02	   1.6753377412125502e+01	   2.4649003403823868e+00	   1.5669067694007346e-01	   1.5132462470274626e+00	   2.1069701016303530e+00	
   6.6934697129586607e-02	   1.6471669447353662e+01	   2.4559355612343690e+00	   1.5491293559402586e-01	   1.5122714795826513e+00	   2.0993123803882705e+00	
   6.8181622949444798e-02	   1.6195055820196362e+01	   2.4469831890811107e+00	   1.5314321628644353e-01	   1.5112897589801231e+00	   2.0916813034106836e+00	
   6.9451777738236964e-02	   1.5923443504309724e+01	   2.4380433809092166e+00	   1.5138158875825369e-01	   1.5103011147546830e+00	   2.0840771302324455e+00	
   7.0745594228198788e-02	   1.5656741175203665e+01	   2.4291162952574110e+00	   1.4962812281150148e-01	   1.5093055785586342e+00	   2.0765001215262271e+00	
   7.2063513212930530e-02	   1.5394859184123199e+01	   2.4202020922207410e+00	   1.4788288829476920e-01	   1.5083031842221131e+00	   2.0689505390734024e+00	
   7.3405983697572119e-02	   1.5137709519606261e+01	   2.4113009334544171e+00	   1.4614595508820574e-01	   1.5072939677805197e+00	   2.0614286457339412e+00	
   7.4773463051775887e-02	   1.4885205781689720e+01	   2.4024129821773172e+00	   1.4441739308817636e-01	   1.5062779675021920e+00	   2.0539347054151929e+00	
   7.6166417165528924e-02	   1.4637263156527505e+01	   2.3935384031751448e+00	   1.4269727219159747e-01	   1.5052552239484349e+00	   2.0464689830396079e+00	
   7.7585320607878358e-02	   1.4393798378773264e+01	   2.3846773628032212e+00	   1.4098566227983739e-01	   1.5042257799656111e+00	   2.0390317445113606e+00	
   7.9030656788613485e-02	   1.4154729709300605e+01	   2.3758300289888683e+00	   1.3928263320230005e-01	   1.5031896807472069e+00	   2.0316232566818351e+00	
   8.0502918122959816e-02	   1.3919976904498256e+01	   2.3669965712334333e+00	   1.3758825475958761e-01	   1.5021469738588391e+00	   2.0242437873139760e+00	
   8.2002606199341299e-02	   1.3689461194033669e+01	   2.3581771606138893e+00	   1.3590259668632240e-01	   1.5010977092705606e+00	   2.0168936050454707e+00	
   8.3530231950267791e-02	   1.3463105245941463e+01	   2.3493719697840247e+00	   1.3422572863357207e-01	   1.5000419393826150e+00	   2.0095729793507431e+00	
   8.5086315826405814e-02	   1.3240833145910054e+01	   2.3405811729751957e+00	   1.3255772015088696e-01	   1.4989797190821088e+00	   2.0022821805017417e+00	
   8.6671387973892330e-02	   1.3022570368744244e+01	   2.3318049459966459e+00	   1.3089864066795157e-01	   1.4979111057339229e+00	   1.9950214795275059e+00	
   8.8285988414951500e-02	   1.2808243757805300e+01	   2.3230434662353554e+00	   1.2924855947587374e-01	   1.4968361592389365e+00	   1.9877911481724571e+00	
   8.9930667231876232e-02	   1.2597781492433711e+01	   2.3142969126554327e+00	   1.2760754570806040e-01	   1.4957549420562724e+00	   1.9805914588534517e+00	
   9.1605984754437098e-02	   1.2391113068815539e+01	   2.3055654657970122e+00	   1.2597566832070747e-01	   1.4946675192322110e+00	   1.9734226846155050e+00	
   9.3312511750782506e-02	   1.2188169273396852e+01	   2.2968493077746603e+00	   1.2435299607291302e-01	   1.4935739584222669e+00	   1.9662850990862248e+00	
   9.5050829621895122e-02	   1.1988882163999325e+01	   2.2881486222752692e+00	   1.2273959750638097e-01	   1.4924743299446979e+00	   1.9591789764288843e+00	
   9.6821530599670858e-02	   1.1793185039225259e+01	   2.2794635945554189e+00	   1.2113554092474603e-01	   1.4913687067662824e+00	   1.9521045912941497e+00	
   9.8625217948687838e-02	   1.1601012420921737e+01	   2.2707944114382101e+00	   1.1954089437250304e-01	   1.4902571645570024e+00	   1.9450622187704161e+00	
   1.0046250617173408e-01	   1.1412300029342768e+01	   2.2621412613095253e+00	   1.1795572561353346e-01	   1.4891397817073690e+00	   1.9380521343327304e+00	
   1.0233402121916417e-01	   1.1226984765945270e+01	   2.2535043341137415e+00	   1.1638010210924817e-01	   1.4880166393525562e+00	   1.9310746137902961e+00	
   1.0424040070215564e-01	   1.1045004684441468e+01	   2.2448838213488473e+00	   1.1481409099633544e-01	   1.4868878213886327e+00	   1.9241299332325248e+00	
   1.0618229410993840e-01	   1.0866298974881438e+01	   2.2362799160609463e+00	   1.1325775906411198e-01	   1.4857534145231122e+00	   1.9172183689735887e+00	
   1.0816036303107099e-01	   1.0690807940369439e+01	   2.2276928128381805e+00	   1.1171117273149045e-01	   1.4846135082510630e+00	   1.9103401974955185e+00	
   1.1017528137883868e-01	   1.0518472981564992e+01	   2.2191227078039946e+00	   1.1017439802354419e-01	   1.4834681949064186e+00	   1.9034956953897344e+00	
   1.1222773562085077e-01	   1.0349236569036695e+01	   2.2105697986097672e+00	   1.0864750054769455e-01	   1.4823175696722664e+00	   1.8966851392970607e+00	
   1.1431842501291498e-01	   1.0183042229009105e+01	   2.2020342844267740e+00	   1.0713054546950203e-01	   1.4811617305981981e+00	   1.8899088058461717e+00	
   1.1644806183726861e-01	   1.0019834522674007e+01	   2.1935163659374930e+00	   1.0562359748807536e-01	   1.4800007786163929e+00	   1.8831669715904376e+00	
   1.1861737164524785e-01	   9.8595590262631134e+00	   2.1850162453261941e+00	   1.0412672081109953e-01	   1.4788348175497377e+00	   1.8764599129431607e+00	
   1.2082709350447765e-01	   9.7021623167141797e+00	   2.1765341262688365e+00	   1.0263997912947828e-01	   1.4776639541525227e+00	   1.8697879061111864e+00	
   1.2307798025066652e-01	   9.5475919467739985e+00	   2.1680702139222379e+00	   1.0116343559160729e-01	   1.4764882980790530e+00	   1.8631512270268480e+00	
   1.2537079874409204e-01	   9.3957964317819815e+00	   2.1596247149124999e+00	   9.9697152777263626e-02	   1.4753079619242173e+00	   1.8565501512782303e+00	
   1.2770633013086441e-01	   9.2467252308611911e+00	   2.1511978373226914e+00	   9.8241192671130101e-02	   1.4741230612241059e+00	   1.8499849540377493e+00	
   1.3008537010905713e-01	   9.1003287287571819e+00	   2.1427897906797382e+00	   9.6795616635965837e-02	   1.4729337144629733e+00	   1.8434559099889878e+00	
   1.3250872919979531e-01	   8.9565582227218137e+00	   2.1344007859405503e+00	   9.5360485385398028e-02	   1.4717400430784955e+00	   1.8369632932517954e+00	
   1.3497723302339426e-01	   8.8153658998775306e+00	   2.1260310354773222e+00	   9.3935858956361584e-02	   1.4705421714583633e+00	   1.8305073773056399e+00	
   1.3749172258064196e-01	   8.6767048251179943e+00	   2.1176807530620270e+00	   9.2521796681206692e-02	   1.4693402269705600e+00	   1.8240884349111484e+00	
   1.4005305453932204e-01	   8.5405289239673419e+00	   2.1093501538500692e+00	   9.1118357159451255e-02	   1.4681343399178908e+00	   1.8177067380298544e+00	
   1.4266210152607375e-01	   8.4067929659952920e+00	   2.1010394543630850e+00	   8.9725598229183537e-02	   1.4669246435673993e+00	   1.8113625577421342e+00	
   1.4531975242368961e-01	   8.2754525529515952e+00	   2.0927488724708700e+00	   8.8343576938167800e-02	   1.4657112741376526e+00	   1.8050561641632841e+00	
   1.4802691267395093e-01	   8.1464640979719896e+00	   2.0844786273724436e+00	   8.6972349514597272e-02	   1.4644943707922318e+00	   1.7987878263577377e+00	
   1.5078450458610518e-01	   8.0197848146504747e+00	   2.0762289395761644e+00	   8.5611971337552689e-02	   1.4632740756311273e+00	   1.7925578122514179e+00	
   1.5359346765108978e-01	   7.8953727013792054e+00	   2.0680000308789928e+00	   8.4262496907159534e-02	   1.4620505336798444e+00	   1.7863663885421854e+00	
   1.5645475886160967e-01	   7.7731865261671373e+00	   2.0597921243447659e+00	   8.2923979814428353e-02	   1.4608238928698056e+00	   1.7802138206083746e+00	
   1.5936935303817754e-01	   7.6531858160542097e+00	   2.0516054442815506e+00	   8.1596472710837767e-02	   1.4595943040495980e+00	   1.7741003724154263e+00	
   1.6233824316122791e-01	   7.5353308377764181e+00	   2.0434402162180376e+00	   8.0280027277624483e-02	   1.4583619209246932e+00	   1.7680263064205486e+00	
   1.6536244070941813e-01	   7.4195825880603223e+00	   2.0352966668789327e+00	   7.8974694194820089e-02	   1.4571269000666656e+00	   1.7619918834754686e+00	
   1.6844297600423153e-01	   7.3059027792718449e+00	   2.0271750241593756e+00	   7.7680523110035732e-02	   1.4558894008821925e+00	   1.7559973627271865e+00	
   1.7158089856100048e-01	   7.1942538254763431e+00	   2.0190755170983428e+00	   7.6397562607007391e-02	   1.4546495855873522e+00	   1.7500430015167900e+00	
   1.7477727744646809e-01	   7.0845988331779743e+00	   2.0109983758510199e+00	   7.5125860173917425e-02	   1.4534076191791707e+00	   1.7441290552762696e+00	
   1.7803320164301140e-01	   6.9769015830658718e+00	   2.0029438316601427e+00	   7.3865462171503263e-02	   1.4521636694044424e+00	   1.7382557774233733e+00	
   1.8134978041964955e-01	   6.8711265215970609e+00	   1.9949121168262776e+00	   7.2616413800973792e-02	   1.4509179067190192e+00	   1.7324234192544394e+00	
   1.8472814370996340e-01	   6.7672387477924545e+00	   1.9869034646770478e+00	   7.1378759071744333e-02	   1.4496705042788902e+00	   1.7266322298352803e+00	
   1.8816944249705556e-01	   6.6652040013036586e+00	   1.9789181095352637e+00	   7.0152540769008551e-02	   1.4484216378562005e+00	   1.7208824558900329e+00	
   1.9167484920568151e-01	   6.5649886499442482e+00	   1.9709562866859709e+00	   6.8937800421152023e-02	   1.4471714858274192e+00	   1.7151743416880547e+00	
   1.9524555810168609e-01	   6.4665596813406490e+00	   1.9630182323423804e+00	   6.7734578267054091e-02	   1.4459202291191615e+00	   1.7095081289288094e+00	
   1.9888278569888099e-01	   6.3698846866746468e+00	   1.9551041836106986e+00	   6.6542913223272590e-02	   1.4446680511591568e+00	   1.7038840566247855e+00	
   2.0258777117350171e-01	   6.2749318530851070e+00	   1.9472143784538016e+00	   6.5362842851128145e-02	   1.4434151378240108e+00	   1.6983023609824366e+00	
   2.0636177678638587e-01	   6.1816699518596332e+00	   1.9393490556537851e+00	   6.4194403323723420e-02	   1.4421616773837489e+00	   1.6927632752811725e+00	
   2.1020608831301585e-01	   6.0900683277482717e+00	   1.9315084547733514e+00	   6.3037629392918099e-02	   1.4409078604430885e+00	   1.6872670297503909e+00	
   2.1412201548157295e-01	   6.0000968877705958e+00	   1.9236928161160423e+00	   6.1892554356268857e-02	   1.4396538798729599e+00	   1.6818138514445953e+00	
   2.1811089241915199e-01	   5.9117260938517990e+00	   1.9159023806852813e+00	   6.0759210023966788e-02	   1.4383999307720521e+00	   1.6764039641166077e+00	
   2.2217407810628848e-01	   5.8249269480849328e+00	   1.9081373901422474e+00	   5.9637626685787933e-02	   1.4371462103554768e+00	   1.6710375880888924e+00	
   2.2631295683995295e-01	   5.7396709860514967e+00	   1.9003980867625503e+00	   5.8527833078103872e-02	   1.4358929179124145e+00	   1.6657149401230251e+00	
   2.3052893870517083e-01	   5.6559302662128434e+00	   1.8926847133917066e+00	   5.7429856350941069e-02	   1.4346402547224388e+00	   1.6604362332873623e+00	
   2.3482346005542765e-01	   5.5736773603394703e+00	   1.8849975133994095e+00	   5.6343722035147904e-02	   1.4333884239762735e+00	   1.6552016768229034e+00	
   2.3919798400202397e-01	   5.4928853434177931e+00	   1.8773367306325763e+00	   5.5269454009689842e-02	   1.4321376306930049e+00	   1.6500114760074229e+00	
   2.4365400091254660e-01	   5.4135277873413319e+00	   1.8697026093671978e+00	   5.4207074469083974e-02	   1.4308880816337513e+00	   1.6448658320179099e+00	
   2.4819302891862552e-01	   5.3355787472597855e+00	   1.8620953942589300e+00	   5.3156603891030864e-02	   1.4296399852117514e+00	   1.6397649417913420e+00	
   2.5281661443315007e-01	   5.2590127559130133e+00	   1.8545153302924904e+00	   5.2118061004245375e-02	   1.4283935513988784e+00	   1.6347089978838933e+00	
   2.5752633267712016e-01	   5.1838048140449553e+00	   1.8469626627297990e+00	   5.1091462756546302e-02	   1.4271489916227273e+00	   1.6296981883285904e+00	
