0.001,0.00010772425233600048
0.002,0.00021544859437574112
0.003,0.00032317298830300095
0.004,0.00043089749839115275
0.005,0.000538622163445402
0.006,0.0006463470223506849
0.007,0.0007540721144057902
0.008,0.0008617941786260698
0.009000000000000001,0.0009695183827246655
0.010000000000000002,0.0010772426463666984
0.011,0.001184966956217597
0.012,0.0012926912592039212
0.013000000000000001,0.0014004155129998487
0.014000000000000002,0.0015081397860987197
0.015,0.001615864031355408
0.016,0.001723588286224898
0.017,0.0018313125593684536
0.018000000000000002,0.0019390368364956723
0.019000000000000003,0.002046761116883965
0.02,0.0021544853891907545
0.021,0.002262209659015477
0.022000000000000002,0.0023699339208593986
0.023,0.0024776582007729107
0.024,0.002585382480769849
0.025,0.0026931067442600033
0.026000000000000002,0.0028008310137050173
0.027000000000000003,0.002908555278558654
0.028,0.0030162795402579427
0.029,0.0031240038014913197
0.030000000000000002,0.003231728056399742
0.031,0.0033394523564773343
0.032,0.0034471766044648594
0.033,0.003554900626761765
0.034,0.0036626251888422987
0.035,0.003770349452649966
0.036000000000000004,0.003878073715122117
0.037000000000000005,0.00398579800179713
0.038,0.004093522267281098
0.039,0.004201246532029968
0.04,0.0043089707960055155
0.041,0.0044166950591587205
0.042,0.004524419321406879
0.043000000000000003,0.0046321435826915764
0.044000000000000004,0.004739867842904845
0.045,0.004847592101987475
0.046,0.004955316359841077
0.047,0.005063040616343438
0.048,0.005170764871431451
0.049,0.005278489124977363
0.05,0.005386213376887604
0.051000000000000004,0.005493937626993392
0.052000000000000005,0.005601661875228761
0.053000000000000005,0.005709386121401121
0.054,0.0058171103653727055
0.055,0.00592483460700037
0.056,0.006032558846145062
0.057,0.006140283082668578
0.058,0.00624800731626209
0.059000000000000004,0.00635573154687233
0.060000000000000005,0.006463455774186178
0.061,0.0065711799981102775
0.062,0.006678904218353368
0.063,0.006786628434650564
0.064,0.006894352646792894
0.065,0.00700207685451356
0.066,0.0071098010574300215
0.067,0.007217525255498438
0.068,0.007325249448097133
0.069,0.007432973635454402
0.07,0.007540697816443544
0.07100000000000001,0.007648421991307073
0.07200000000000001,0.007756146159382088
0.07300000000000001,0.007863870320461016
0.074,0.00797159447371841
0.075,0.008079318619233252
0.076,0.00818704275514852
0.077,0.00829476688269686
0.078,0.00840249100038071
0.079,0.008510215114603939
0.08,0.0086179392131993
0.081,0.008725663303126416
0.082,0.008833387459334678
0.083,0.00894111169704579
0.084,0.009048836649890238
0.085,0.009156560733322675
0.08600000000000001,0.009264285169643664
0.08700000000000001,0.009372008673229099
0.08800000000000001,0.009479733106219067
0.089,0.009587457327377794
0.09,0.009695181529804989
0.091,0.009802905750656092
0.092,0.00991062998025448
0.093,0.010018354160761512
0.094,0.010126078400155602
0.095,0.010233802644314689
0.096,0.010341526886895205
0.097,0.010449251031812606
0.098,0.010556975297636254
0.099,0.010664699594605717
0.1,0.01077242427712446
0.101,0.010880148304064969
0.10200000000000001,0.010987872353304617
0.10300000000000001,0.01109559640790832
0.10400000000000001,0.011203321266921418
0.10500000000000001,0.011311048375728298
0.106,0.011418772639436962
0.107,0.011526496908009538
0.108,0.011634221182045955
0.109,0.011741945445677627
0.11,0.011849669713908079
0.111,0.01195739398163721
0.112,0.012065118249904774
0.113,0.012172842519075907
0.114,0.012280566786782807
0.115,0.012388291033324712
0.116,0.012496015301978322
0.117,0.012603739568737298
0.11800000000000001,0.012711463824524401
0.11900000000000001,0.012819188088941868
0.12000000000000001,0.012926912354029525
0.121,0.013034636674185225
0.122,0.013142360946531255
0.123,0.013250085215359237
0.124,0.013357809483390947
0.125,0.013465533750758095
0.126,0.013573258017391647
0.127,0.01368098226996995
0.128,0.013788706535342303
0.129,0.013896430801487739
0.13,0.014004155065082121
0.131,0.014111879330573495
0.132,0.014219603594481699
0.133,0.014327327834224433
0.134,0.01443505206899455
0.135,0.014542776347709847
0.136,0.014650500651015277
0.137,0.01475822492093112
0.138,0.014865949145689955
0.139,0.014973673417013755
0.14,0.015081397689974954
0.14100000000000001,0.015189121956145683
0.14200000000000002,0.015296846210553031
0.14300000000000002,0.015404570459182134
0.14400000000000002,0.015512294725886014
0.14500000000000002,0.015620019019963512
0.146,0.01572774328479048
0.147,0.0158354675501699
0.148,0.015943191815181165
0.149,0.016050916093427885
0.15,0.016158640327527955
0.151,0.016266364587043884
0.152,0.016374088848290985
0.153,0.01648181311014372
0.154,0.01658953736294183
0.155,0.016697261629281607
0.156,0.016804985878926534
0.157,0.01691271014794941
0.158,0.01702043444439326
0.159,0.01712815871359278
0.16,0.017235882950107233
0.161,0.017343607211680743
0.162,0.017451331469107465
0.163,0.017559055734048548
0.164,0.017666779995041352
0.165,0.01777450424821754
0.166,0.017882228534771605
0.167,0.01798995282849864
0.168,0.018097677073092282
0.169,0.01820540132674443
0.17,0.018313125570436593
0.171,0.018420849829262145
0.17200000000000001,0.018528574093443814
0.17300000000000001,0.01863629837999717
0.17400000000000002,0.018744022605688044
0.17500000000000002,0.018851746913728658
0.17600000000000002,0.01895947112824609
0.177,0.019067195391647605
0.178,0.019174919643026193
0.179,0.019282643902838396
0.18,0.019390368157427562
0.181,0.019498092414788594
0.182,0.01960581664529719
0.183,0.019713540910858928
0.184,0.019821265170420203
0.185,0.019928989420902054
0.186,0.020036713671265298
0.187,0.020144437922343047
0.188,0.020252162173878287
0.189,0.020359886458464576
0.19,0.02046761072597366
0.191,0.02057533497772365
0.192,0.02068305923615766
0.193,0.02079078348896383
0.194,0.020898507741234716
0.195,0.021006231996216155
0.196,0.02111395624896479
